Request_ID,Arrival_Time,Cylinder_No,Burst_Time,Prev_Head,Curr_Head,Request_Type,Queue_Len,Seek_Time
610,650.09,186,2,23,186,Write,2,16.3
611,651.03,73,7,186,73,Write,7,11.3
612,652.04,113,2,73,113,Read,1,4
613,653.6,58,6,113,58,Write,6,5.5
614,653.88,37,2,58,37,Read,10,2.1
615,655.66,185,8,37,185,Read,2,14.8
616,656.88,77,1,185,77,Write,7,10.8
617,658.24,105,3,77,105,Write,8,2.8
618,658.67,28,10,105,28,Write,8,7.7
619,659.5,26,10,28,26,Write,4,0.2
620,661.08,134,1,26,134,Write,5,10.8
621,662.35,115,4,134,115,Write,1,1.9
622,663.48,38,8,115,38,Read,4,7.7
623,663.64,185,5,38,185,Read,1,14.7
624,665.33,1,4,185,1,Read,4,18.4
625,666.75,51,4,1,51,Read,1,5
626,668.04,180,6,51,180,Read,5,12.9
627,668.89,24,9,180,24,Read,6,15.6
628,669.66,154,8,24,154,Read,10,13
629,671.64,32,4,154,32,Write,10,12.2
630,673.36,172,5,32,172,Write,10,14
631,674.38,70,8,172,70,Read,5,10.2
632,675.47,117,5,70,117,Read,1,4.7
633,676.99,2,5,117,2,Write,8,11.5
634,678.31,86,5,2,86,Read,2,8.4
635,679.04,18,2,86,18,Write,6,6.8
636,680.53,30,1,18,30,Read,3,1.2
637,681.07,177,9,30,177,Read,8,14.7
638,682.73,185,5,177,185,Read,9,0.8
639,683.65,90,10,185,90,Read,7,9.5
640,684.96,102,7,90,102,Read,2,1.2
641,686.02,111,3,102,111,Read,5,0.9
642,686.92,80,2,111,80,Write,10,3.1
643,688.29,180,2,80,180,Read,10,10
644,689.68,125,3,180,125,Read,2,5.5
645,691.4,131,7,125,131,Write,1,0.6
646,691.54,101,5,131,101,Read,4,3
647,691.86,40,6,101,40,Write,2,6.1
648,692.48,102,3,40,102,Write,8,6.2
649,692.72,3,2,102,3,Read,7,9.9
650,693.12,38,7,3,38,Read,3,3.5
651,693.7,187,4,38,187,Read,8,14.9
652,695.1,157,10,187,157,Read,1,3
653,695.57,124,4,157,124,Read,5,3.3
654,697.55,144,7,124,144,Read,1,2
655,697.95,132,8,144,132,Read,3,1.2
656,698.43,177,4,132,177,Read,8,4.5
657,698.63,117,9,177,117,Read,1,6
658,700.59,95,4,117,95,Read,2,2.2
659,701.87,175,4,95,175,Read,5,8
660,703.55,1,4,175,1,Write,6,17.4
661,704.38,119,7,1,119,Write,4,11.8
662,704.54,122,1,119,122,Write,1,0.3
663,706.19,26,7,122,26,Read,5,9.6
664,707.93,113,1,26,113,Read,7,8.7
665,708.56,95,2,113,95,Write,4,1.8
666,709.47,92,2,95,92,Write,1,0.3
667,710.16,5,7,92,5,Write,10,8.7
668,711.22,21,5,5,21,Write,2,1.6
669,713.14,113,8,21,113,Read,5,9.2
670,713.97,158,7,113,158,Write,5,4.5
671,714.5,15,5,158,15,Write,6,14.3
672,715.74,60,7,15,60,Write,10,4.5
673,716.08,122,4,60,122,Read,5,6.2
674,716.86,124,1,122,124,Write,8,0.2
675,717.24,192,10,124,192,Write,8,6.8
676,717.8,150,7,192,150,Write,2,4.2
677,718.09,23,3,150,23,Read,3,12.7
678,718.88,198,2,23,198,Write,1,17.5
679,719.93,143,5,198,143,Write,3,5.5
680,720.15,26,1,143,26,Read,6,11.7
681,721.13,148,3,26,148,Read,10,12.2
682,722.9,42,9,148,42,Write,7,10.6
683,724.36,68,10,42,68,Read,3,2.6
684,725.93,196,6,68,196,Read,2,12.8
685,726.79,184,5,196,184,Write,2,1.2
686,728.37,21,9,184,21,Read,5,16.3
687,728.53,166,7,21,166,Read,4,14.5
688,729.29,139,2,166,139,Read,4,2.7
689,730.8,175,2,139,175,Read,4,3.6
690,732.64,158,2,175,158,Read,2,1.7
691,732.78,0,4,158,0,Write,5,15.8
692,734.6,75,3,0,75,Write,8,7.5
693,735.77,168,6,75,168,Write,3,9.3
694,737.42,163,10,168,163,Write,8,0.5
695,738.92,20,5,163,20,Write,4,14.3
696,740.83,138,3,20,138,Read,10,11.8
697,741.9,41,7,138,41,Write,9,9.7
698,742.2,194,6,41,194,Write,1,15.3
699,743.08,37,2,194,37,Write,9,15.7
700,743.4,138,5,37,138,Write,1,10.1
701,745.11,13,5,138,13,Write,9,12.5
702,747.03,26,10,13,26,Read,7,1.3
703,747.68,123,3,26,123,Write,7,9.7
704,748.96,12,5,123,12,Read,5,11.1
705,750.82,32,6,12,32,Read,7,2
706,752.65,160,1,32,160,Read,4,12.8
707,754.51,199,1,160,199,Read,7,3.9
708,755.48,100,1,199,100,Write,9,9.9
709,757.24,26,6,100,26,Read,3,7.4
710,757.52,37,1,26,37,Write,1,1.1
711,758.17,179,1,37,179,Write,2,14.2
712,759.82,84,1,179,84,Read,7,9.5
713,760.46,21,7,84,21,Write,3,6.3
714,760.73,28,7,21,28,Read,8,0.7
715,762.59,80,9,28,80,Read,7,5.2
716,763.25,163,2,80,163,Write,7,8.3
717,764.38,16,1,163,16,Write,2,14.7
718,764.65,61,10,16,61,Read,10,4.5
719,766.43,102,7,61,102,Write,9,4.1
720,767.61,59,6,102,59,Read,8,4.3
721,768.26,159,5,59,159,Read,4,10
722,769.39,33,7,159,33,Write,5,12.6
723,770.97,133,9,33,133,Write,1,10
724,771.13,13,9,133,13,Read,5,12
725,772.71,26,9,13,26,Write,1,1.3
726,773.43,193,1,26,193,Read,5,16.7
727,775.24,103,3,193,103,Write,2,9
728,775.61,125,3,103,125,Write,6,2.2
729,776.16,53,8,125,53,Read,3,7.2
730,777.01,104,1,53,104,Write,7,5.1
731,778.85,145,5,104,145,Read,7,4.1
732,780.34,100,3,145,100,Write,2,4.5
733,782.01,124,3,100,124,Write,9,2.4
734,783.35,85,6,124,85,Write,5,3.9
735,785.13,102,7,85,102,Write,4,1.7
736,786.33,0,9,102,0,Read,6,10.2
737,787.99,160,9,0,160,Read,4,16
738,788.14,14,10,160,14,Write,3,14.6
739,789.66,36,9,14,36,Read,4,2.2
740,789.82,61,8,36,61,Write,7,2.5
741,790.17,122,2,61,122,Write,7,6.1
742,792.08,53,7,122,53,Write,9,6.9
743,793.02,199,9,53,199,Read,2,14.6
744,793.89,98,7,199,98,Write,8,10.1
745,794.92,32,10,98,32,Write,7,6.6
746,795.12,164,9,32,164,Read,4,13.2
747,796.62,90,9,164,90,Write,6,7.4
748,797.56,38,7,90,38,Write,2,5.2
749,799.09,85,5,38,85,Write,4,4.7
750,800.72,35,4,85,35,Read,6,5
751,801.9,81,8,35,81,Read,9,4.6
752,803.28,59,10,81,59,Read,6,2.2
753,804.35,183,6,59,183,Write,7,12.4
754,806.23,123,8,183,123,Write,7,6
755,807.94,29,8,123,29,Read,7,9.4
756,809.14,65,5,29,65,Read,1,3.6
757,809.34,16,1,65,16,Read,8,4.9
758,811.03,130,10,16,130,Write,10,11.4
759,812.63,193,8,130,193,Write,1,6.3
760,814.55,58,6,193,58,Write,3,13.5
761,815.56,40,1,58,40,Read,5,1.8
762,817.05,147,7,40,147,Write,4,10.7
763,818.15,172,1,147,172,Read,10,2.5
764,818.89,9,4,172,9,Read,5,16.3
765,819.36,36,1,9,36,Write,5,2.7
766,820.7,181,2,36,181,Read,2,14.5
767,822.13,171,9,181,171,Write,6,1
768,824.01,24,3,171,24,Write,10,14.7
769,825.12,95,3,24,95,Read,7,7.1
770,825.51,150,7,95,150,Write,5,5.5
771,826.2,100,9,150,100,Read,1,5
772,827.45,17,4,100,17,Write,8,8.3
773,828.94,43,8,17,43,Write,5,2.6
774,829.51,71,8,43,71,Write,3,2.8
775,830.64,96,7,71,96,Read,7,2.5
776,832.12,64,10,96,64,Write,2,3.2
777,833.47,143,2,64,143,Write,6,7.9
778,833.93,50,7,143,50,Write,5,9.3
779,835.72,123,9,50,123,Read,3,7.3
780,836.74,126,9,123,126,Read,7,0.3
781,837.41,16,7,126,16,Write,5,11
782,838.02,81,8,16,81,Read,10,6.5
783,838.32,122,8,81,122,Write,1,4.1
784,839.7,36,6,122,36,Read,3,8.6
785,840.83,182,6,36,182,Read,10,14.6
786,841.63,44,2,182,44,Read,8,13.8
787,842.45,113,7,44,113,Read,8,6.9
788,842.73,27,9,113,27,Read,2,8.6
789,843.99,86,1,27,86,Write,9,5.9
790,845.3,178,8,86,178,Read,2,9.2
791,845.44,157,6,178,157,Write,9,2.1
792,845.83,139,4,157,139,Read,2,1.8
793,846.04,2,3,139,2,Write,1,13.7
794,847.89,116,5,2,116,Read,8,11.4
795,849.18,108,9,116,108,Read,6,0.8
796,851.08,126,4,108,126,Write,3,1.8
797,851.65,7,1,126,7,Write,3,11.9
798,853.3,109,5,7,109,Write,9,10.2
799,855.01,180,8,109,180,Write,9,7.1
800,856.15,13,9,180,13,Read,5,16.7
801,858.1,87,3,13,87,Read,6,7.4
802,859.66,71,8,87,71,Read,4,1.6
803,860.46,184,3,71,184,Read,4,11.3
804,860.98,166,5,184,166,Read,3,1.8
805,862.59,123,7,166,123,Read,2,4.3
806,864.1,70,10,123,70,Write,1,5.3
807,865.98,152,5,70,152,Write,8,8.2
808,867.57,122,4,152,122,Read,7,3
809,868.23,32,1,122,32,Write,9,9
810,869.68,69,7,32,69,Write,2,3.7
811,870.83,3,10,69,3,Read,10,6.6
812,872.12,95,2,3,95,Read,7,9.2
813,872.35,55,6,95,55,Write,1,4
814,874.02,17,7,55,17,Write,9,3.8
815,875.89,150,10,17,150,Write,1,13.3
816,876.28,130,4,150,130,Write,10,2
817,878.05,169,1,130,169,Write,10,3.9
818,879.06,49,7,169,49,Write,10,12
819,879.85,12,5,49,12,Read,8,3.7
820,880.25,37,9,12,37,Read,8,2.5
821,882.04,162,9,37,162,Write,10,12.5
822,882.48,191,8,162,191,Write,4,2.9
823,884,186,1,191,186,Write,7,0.5
824,885.88,120,5,186,120,Write,5,6.6
825,887.43,124,9,120,124,Write,9,0.4
826,888.92,9,4,124,9,Read,1,11.5
827,890.18,74,2,9,74,Read,10,6.5
828,891.52,45,9,74,45,Read,1,2.9
829,892.33,123,8,45,123,Read,4,7.8
830,893.89,127,3,123,127,Read,1,0.4
831,894.8,84,6,127,84,Write,10,4.3
832,896.38,120,5,84,120,Read,9,3.6
833,897.86,156,5,120,156,Write,5,3.6
834,899.74,76,8,156,76,Read,2,8
835,901.04,84,5,76,84,Read,10,0.8
836,901.75,193,5,84,193,Write,4,10.9
837,902.85,74,8,193,74,Write,10,11.9
838,904.52,91,2,74,91,Write,9,1.7
839,906.32,105,7,91,105,Read,9,1.4
840,907.25,103,6,105,103,Write,1,0.2
841,908.2,26,2,103,26,Write,8,7.7
842,908.76,90,10,26,90,Read,5,6.4
843,910.22,17,3,90,17,Read,8,7.3
844,911.28,22,4,17,22,Write,1,0.5
845,913.25,190,7,22,190,Write,3,16.8
846,914.49,110,7,190,110,Write,9,8
847,914.68,10,3,110,10,Read,8,10
848,915.66,57,3,10,57,Write,7,4.7
849,917.3,16,8,57,16,Write,5,4.1
850,918.77,138,2,16,138,Read,2,12.2
851,919.79,140,2,138,140,Read,5,0.2
852,921.42,16,7,140,16,Write,6,12.4
853,922.1,178,2,16,178,Read,10,16.2
854,922.98,80,7,178,80,Read,3,9.8
855,923.2,52,10,80,52,Read,8,2.8
856,924.41,2,6,52,2,Read,1,5
857,925.15,136,8,2,136,Write,2,13.4
858,925.9,80,3,136,80,Write,7,5.6
859,927.39,60,10,80,60,Read,1,2
860,928.51,125,6,60,125,Write,8,6.5
861,929.01,153,8,125,153,Read,7,2.8
862,929.45,14,1,153,14,Read,4,13.9
863,929.86,125,2,14,125,Write,2,11.1
864,930.9,64,5,125,64,Read,6,6.1
865,932.15,177,8,64,177,Write,2,11.3
866,932.98,64,2,177,64,Read,4,11.3
867,933.76,176,8,64,176,Read,10,11.2
868,933.9,123,2,176,123,Read,4,5.3
869,935.33,183,10,123,183,Write,4,6
870,936.78,8,5,183,8,Read,6,17.5
871,937.18,123,2,8,123,Write,7,11.5
872,937.65,77,9,123,77,Read,6,4.6
873,938.51,29,6,77,29,Write,9,4.8
874,938.68,80,9,29,80,Read,8,5.1
875,940.58,127,4,80,127,Read,4,4.7
876,942.32,127,2,127,127,Write,5,0
877,942.7,21,9,127,21,Write,10,10.6
878,942.8,33,4,21,33,Write,10,1.2
879,944.64,45,3,33,45,Write,2,1.2
880,946.21,71,5,45,71,Read,3,2.6
881,948.16,8,8,71,8,Write,10,6.3
882,948.63,132,8,8,132,Write,4,12.4
883,950.59,181,4,132,181,Read,10,4.9
884,951.44,3,6,181,3,Write,7,17.8
885,951.85,156,1,3,156,Read,4,15.3
886,953.79,188,1,156,188,Write,10,3.2
887,954.18,77,7,188,77,Read,1,11.1
888,954.34,167,9,77,167,Write,8,9
889,955.69,180,6,167,180,Write,7,1.3
890,956.59,79,10,180,79,Write,10,10.1
891,957.22,115,2,79,115,Read,7,3.6
892,958.56,176,6,115,176,Write,4,6.1
893,959.34,171,9,176,171,Write,9,0.5
894,960.21,37,10,171,37,Read,1,13.4
895,960.39,149,7,37,149,Write,5,11.2
896,961.76,196,6,149,196,Read,1,4.7
897,962.07,197,7,196,197,Write,2,0.1
898,962.59,33,5,197,33,Read,7,16.4
899,964.12,196,4,33,196,Read,3,16.3
900,965.86,166,5,196,166,Read,8,3
901,967.67,115,10,166,115,Write,2,5.1
902,969.27,129,5,115,129,Write,10,1.4
903,971.18,166,4,129,166,Write,8,3.7
904,972.04,25,6,166,25,Read,9,14.1
905,973.46,156,2,25,156,Write,8,13.1
906,973.88,128,7,156,128,Write,1,2.8
907,974.32,153,10,128,153,Read,10,2.5
908,975.53,60,7,153,60,Read,5,9.3
909,976.26,77,5,60,77,Read,3,1.7
910,978.01,117,1,77,117,Read,3,4
911,979.33,112,5,117,112,Write,2,0.5
912,980.36,101,8,112,101,Read,8,1.1
913,981.83,56,10,101,56,Write,5,4.5
914,982.18,176,9,56,176,Read,2,12
915,982.59,61,5,176,61,Read,10,11.5
916,982.97,159,1,61,159,Read,1,9.8
917,984.34,169,8,159,169,Read,9,1
918,984.69,51,10,169,51,Read,10,11.8
919,986.53,65,4,51,65,Read,5,1.4
920,987.89,124,3,65,124,Write,5,5.9
921,988.73,62,10,124,62,Write,1,6.2
922,989.02,189,3,62,189,Write,2,12.7
923,989.29,122,7,189,122,Write,4,6.7
924,991.2,22,5,122,22,Write,6,10
925,992.03,62,10,22,62,Write,3,4
926,993.93,80,6,62,80,Read,10,1.8
927,994.35,158,1,80,158,Write,10,7.8
928,994.93,74,5,158,74,Read,4,8.4
929,996.46,76,4,74,76,Read,3,0.2
930,996.78,175,5,76,175,Write,5,9.9
931,997.44,187,7,175,187,Write,9,1.2
932,998.33,58,3,187,58,Write,10,12.9
933,999.68,23,1,58,23,Write,8,3.5
934,1000.37,111,2,23,111,Write,8,8.8
935,1001.19,102,1,111,102,Write,1,0.9
936,1002.91,180,7,102,180,Write,9,7.8
937,1003.56,154,9,180,154,Read,7,2.6
938,1004.49,46,9,154,46,Read,3,10.8
939,1005.29,105,6,46,105,Write,6,5.9
940,1007.12,184,9,105,184,Write,6,7.9
941,1008.76,13,10,184,13,Read,8,17.1
942,1010.27,122,6,13,122,Read,1,10.9
943,1011.96,31,5,122,31,Read,2,9.1
944,1012.08,191,4,31,191,Read,10,16
945,1013.91,182,10,191,182,Write,2,0.9
946,1015.47,167,2,182,167,Read,1,1.5
947,1016.24,133,8,167,133,Write,9,3.4
948,1017.32,114,6,133,114,Read,9,1.9
949,1018.05,81,8,114,81,Write,9,3.3
950,1018.43,9,6,81,9,Write,8,7.2
951,1019.82,23,10,9,23,Write,6,1.4
952,1020,133,9,23,133,Write,9,11
953,1021.27,144,8,133,144,Write,2,1.1
954,1021.73,36,9,144,36,Read,5,10.8
955,1023.64,142,7,36,142,Write,10,10.6
956,1023.96,29,1,142,29,Read,5,11.3
957,1025.57,49,7,29,49,Read,1,2
958,1026.38,116,10,49,116,Read,9,6.7
959,1026.76,46,1,116,46,Write,6,7
960,1027.6,68,9,46,68,Read,6,2.2
961,1028.64,173,10,68,173,Read,9,10.5
962,1029.62,170,2,173,170,Write,5,0.3
963,1030.68,23,3,170,23,Read,10,14.7
964,1032.54,198,1,23,198,Write,8,17.5
965,1034.02,153,5,198,153,Read,3,4.5
966,1035.8,198,5,153,198,Read,8,4.5
967,1036.38,63,10,198,63,Read,9,13.5
968,1038.11,166,5,63,166,Write,4,10.3
969,1039.33,122,2,166,122,Write,6,4.4
970,1041.15,82,8,122,82,Write,5,4
971,1042.17,106,2,82,106,Read,8,2.4
972,1042.57,75,2,106,75,Read,7,3.1
973,1044.57,97,8,75,97,Read,2,2.2
974,1046.3,71,7,97,71,Write,5,2.6
975,1046.77,157,10,71,157,Write,5,8.6
976,1047.11,59,5,157,59,Write,7,9.8
977,1047.6,150,7,59,150,Read,1,9.1
978,1048.66,141,1,150,141,Read,7,0.9
979,1050.51,190,2,141,190,Write,5,4.9
980,1051.03,160,5,190,160,Write,8,3
981,1051.46,197,9,160,197,Read,4,3.7
982,1053.02,188,2,197,188,Write,3,0.9
983,1054.93,96,8,188,96,Read,1,9.2
984,1056.73,141,4,96,141,Write,6,4.5
985,1058.54,165,8,141,165,Write,5,2.4
986,1059.46,46,10,165,46,Write,5,11.9
987,1059.75,69,9,46,69,Write,5,2.3
988,1060.85,141,7,69,141,Write,4,7.2
989,1061.12,179,10,141,179,Read,10,3.8
990,1062.46,109,7,179,109,Read,3,7
991,1064.45,171,10,109,171,Read,6,6.2
992,1066.28,197,4,171,197,Write,3,2.6
993,1066.65,85,1,197,85,Read,3,11.2
994,1067.6,151,5,85,151,Write,3,6.6
995,1068.25,109,10,151,109,Read,5,4.2
996,1070.1,141,10,109,141,Write,5,3.2
997,1071.34,128,5,141,128,Write,3,1.3
998,1071.75,14,9,128,14,Read,9,11.4
999,1073.71,172,6,14,172,Read,1,15.8
1000,1073.94,196,2,172,196,Write,4,2.4
1001,1074.22,39,3,196,39,Read,3,15.7
1002,1075.35,76,1,39,76,Read,5,3.7
1003,1076.85,43,8,76,43,Write,5,3.3
1004,1078.5,78,5,43,78,Read,6,3.5
1005,1079.83,50,6,78,50,Read,9,2.8
1006,1081.03,68,8,50,68,Read,5,1.8
1007,1081.21,32,4,68,32,Read,4,3.6
1008,1082.26,10,1,32,10,Write,4,2.2
1009,1082.75,190,10,10,190,Write,6,18
1010,1082.89,48,8,190,48,Write,1,14.2
1011,1083.84,66,2,48,66,Read,10,1.8
1012,1085.3,37,4,66,37,Read,8,2.9
1013,1087.09,40,4,37,40,Read,3,0.3
1014,1088.96,28,6,40,28,Read,3,1.2
1015,1089.8,109,4,28,109,Read,10,8.1
1016,1090.65,131,2,109,131,Read,1,2.2
1017,1091.12,55,8,131,55,Write,4,7.6
1018,1092.87,19,3,55,19,Read,3,3.6
1019,1094.54,77,1,19,77,Read,8,5.8
1020,1095.33,134,7,77,134,Write,4,5.7
1021,1095.65,64,9,134,64,Read,10,7
1022,1096.09,170,2,64,170,Write,1,10.6
1023,1097.12,155,6,170,155,Write,4,1.5
1024,1098.2,0,1,155,0,Write,5,15.5
1025,1099.42,124,5,0,124,Read,6,12.4
1026,1100.84,130,8,124,130,Read,8,0.6
1027,1102,99,7,130,99,Write,5,3.1
1028,1103.72,195,6,99,195,Write,2,9.6
1029,1104.85,199,2,195,199,Read,9,0.4
1030,1106.38,96,10,199,96,Write,1,10.3
1031,1108.22,164,10,96,164,Write,8,6.8
1032,1110.03,83,1,164,83,Write,9,8.1
1033,1111.97,138,2,83,138,Write,3,5.5
1034,1112.94,47,8,138,47,Read,9,9.1
1035,1114.71,121,5,47,121,Write,10,7.4
1036,1114.89,124,2,121,124,Write,3,0.3
1037,1115.17,49,8,124,49,Write,10,7.5
1038,1116.06,33,8,49,33,Write,6,1.6
1039,1117.21,139,7,33,139,Read,5,10.6
1040,1117.5,22,10,139,22,Write,9,11.7
1041,1119.16,188,5,22,188,Write,8,16.6
1042,1119.29,172,10,188,172,Read,3,1.6
1043,1121.29,145,10,172,145,Write,5,2.7
1044,1122.31,136,4,145,136,Read,8,0.9
1045,1124,132,8,136,132,Write,10,0.4
1046,1125.69,157,3,132,157,Write,8,2.5
1047,1127.1,66,5,157,66,Read,8,9.1
1048,1128.69,87,10,66,87,Read,2,2.1
1049,1129.89,52,1,87,52,Read,1,3.5
1050,1131.4,5,4,52,5,Read,9,4.7
1051,1131.75,159,4,5,159,Write,3,15.4
1052,1132.04,120,3,159,120,Write,2,3.9
1053,1132.45,45,3,120,45,Read,6,7.5
1054,1133.93,69,2,45,69,Write,4,2.4
1055,1135.82,166,6,69,166,Write,2,9.7
1056,1136.68,152,10,166,152,Read,7,1.4
1057,1138.23,130,8,152,130,Write,4,2.2
1058,1140.18,122,1,130,122,Write,2,0.8
1059,1140.32,5,1,122,5,Read,5,11.7
1060,1141.55,182,4,5,182,Write,7,17.7
1061,1142.52,142,10,182,142,Read,5,4
1062,1142.81,161,4,142,161,Write,5,1.9
1063,1144.41,90,3,161,90,Write,6,7.1
1064,1145.66,92,6,90,92,Write,3,0.2
1065,1147.65,33,3,92,33,Read,3,5.9
1066,1148.71,120,8,33,120,Write,8,8.7
1067,1149.29,105,8,120,105,Read,2,1.5
1068,1149.67,100,4,105,100,Read,4,0.5
1069,1150.09,18,10,100,18,Read,2,8.2
1070,1150.3,171,10,18,171,Write,2,15.3
1071,1151.62,57,3,171,57,Read,5,11.4
1072,1152.37,180,9,57,180,Read,5,12.3
1073,1153.16,66,10,180,66,Write,6,11.4
1074,1153.3,19,6,66,19,Read,8,4.7
1075,1154.83,172,8,19,172,Read,6,15.3
1076,1155.03,144,7,172,144,Read,10,2.8
1077,1155.94,24,2,144,24,Write,10,12
1078,1157.31,50,1,24,50,Write,9,2.6
1079,1158.6,85,1,50,85,Read,10,3.5
1080,1160.23,74,3,85,74,Read,10,1.1
1081,1160.34,118,2,74,118,Read,10,4.4
1082,1162.27,7,4,118,7,Write,2,11.1
1083,1162.42,103,9,7,103,Write,6,9.6
1084,1164.4,142,2,103,142,Read,5,3.9
1085,1164.5,6,4,142,6,Write,10,13.6
1086,1165.16,107,3,6,107,Write,9,10.1
1087,1166.93,36,4,107,36,Read,8,7.1
1088,1168.81,3,8,36,3,Write,8,3.3
1089,1169.7,93,6,3,93,Read,9,9
1090,1170.32,171,4,93,171,Write,7,7.8
1091,1172.21,197,2,171,197,Read,7,2.6
1092,1173.74,37,6,197,37,Read,2,16
1093,1175.57,55,4,37,55,Read,3,1.8
1094,1175.84,74,9,55,74,Read,9,1.9
1095,1176.87,96,7,74,96,Read,10,2.2
1096,1178.19,5,7,96,5,Write,5,9.1
1097,1179.2,198,2,5,198,Write,5,19.3
1098,1179.81,4,4,198,4,Write,3,19.4
1099,1180.31,165,10,4,165,Write,4,16.1
1100,1181.54,137,3,165,137,Write,10,2.8
1101,1182.7,8,4,137,8,Read,7,12.9
1102,1184.43,172,4,8,172,Write,1,16.4
1103,1184.96,84,6,172,84,Read,8,8.8
1104,1185.8,12,10,84,12,Write,7,7.2
1105,1186.33,10,2,12,10,Read,3,0.2
1106,1187.48,141,6,10,141,Write,5,13.1
1107,1188.94,124,2,141,124,Read,1,1.7
1108,1189.23,72,6,124,72,Write,4,5.2
1109,1189.53,37,5,72,37,Read,3,3.5
1110,1189.84,146,4,37,146,Write,7,10.9
1111,1190.84,8,5,146,8,Read,6,13.8
1112,1191.45,173,2,8,173,Read,1,16.5
1113,1191.93,14,10,173,14,Read,5,15.9
1114,1192.74,13,7,14,13,Write,6,0.1
1115,1193.55,37,7,13,37,Read,2,2.4
1116,1195.02,103,2,37,103,Read,4,6.6
1117,1195.45,107,6,103,107,Read,9,0.4
1118,1197.27,149,9,107,149,Write,4,4.2
1119,1198.95,48,6,149,48,Write,4,10.1
1120,1200.69,35,4,48,35,Read,2,1.3
1121,1201.64,122,8,35,122,Read,8,8.7
1122,1203.34,141,10,122,141,Read,9,1.9
1123,1204.23,24,4,141,24,Write,7,11.7
1124,1205.58,95,10,24,95,Read,9,7.1
1125,1206.48,110,1,95,110,Write,8,1.5
1126,1206.61,109,10,110,109,Write,6,0.1
1127,1206.8,23,5,109,23,Write,1,8.6
1128,1206.98,189,6,23,189,Read,9,16.6
1129,1207.56,159,4,189,159,Read,3,3
1130,1208.42,170,6,159,170,Write,4,1.1
1131,1209.82,100,4,170,100,Write,6,7
1132,1210.33,117,7,100,117,Read,3,1.7
1133,1210.58,152,9,117,152,Read,2,3.5
1134,1211.79,13,3,152,13,Read,8,13.9
1135,1213.6,131,10,13,131,Write,7,11.8
1136,1214.93,150,1,131,150,Read,9,1.9
1137,1215.36,34,8,150,34,Read,8,11.6
1138,1217.26,150,3,34,150,Write,3,11.6
1139,1219.19,185,1,150,185,Read,4,3.5
1140,1219.75,4,2,185,4,Write,3,18.1
1141,1220.16,129,1,4,129,Read,5,12.5
1142,1221.59,167,2,129,167,Write,6,3.8
1143,1222.98,148,10,167,148,Read,10,1.9
1144,1223.76,172,1,148,172,Write,7,2.4
1145,1225.71,175,8,172,175,Read,1,0.3
1146,1227.01,57,2,175,57,Write,6,11.8
1147,1227.69,117,6,57,117,Read,6,6
1148,1228.71,97,4,117,97,Write,4,2
1149,1229.39,147,2,97,147,Write,4,5
1150,1229.53,22,2,147,22,Write,9,12.5
1151,1229.94,65,3,22,65,Write,5,4.3
1152,1230.2,35,3,65,35,Write,8,3
1153,1231.72,59,9,35,59,Write,3,2.4
1154,1232.91,110,5,59,110,Write,7,5.1
1155,1234.68,91,10,110,91,Write,4,1.9
1156,1235.25,76,2,91,76,Read,2,1.5
1157,1235.38,6,5,76,6,Write,5,7
1158,1237.05,76,9,6,76,Read,4,7
1159,1238.03,196,7,76,196,Write,8,12
1160,1238.54,13,1,196,13,Write,4,18.3
1161,1238.7,56,6,13,56,Read,10,4.3
1162,1240.59,92,8,56,92,Read,8,3.6
1163,1241.35,108,6,92,108,Write,2,1.6
1164,1243.15,167,1,108,167,Read,8,5.9
1165,1243.91,12,8,167,12,Read,4,15.5
1166,1244.14,186,3,12,186,Read,3,17.4
1167,1245.49,175,3,186,175,Write,5,1.1
1168,1247.15,53,8,175,53,Read,5,12.2
1169,1248.57,60,10,53,60,Read,4,0.7
1170,1250.34,23,5,60,23,Read,8,3.7
1171,1251.01,81,3,23,81,Read,3,5.8
1172,1252.57,155,6,81,155,Read,10,7.4
1173,1252.81,143,10,155,143,Write,1,1.2
1174,1254.07,135,9,143,135,Write,5,0.8
1175,1255.55,90,3,135,90,Read,4,4.5
1176,1257.29,192,1,90,192,Read,4,10.2
1177,1257.4,129,10,192,129,Read,2,6.3
1178,1258.03,72,4,129,72,Write,8,5.7
1179,1259.18,156,2,72,156,Read,1,8.4
1180,1260.1,151,8,156,151,Write,6,0.5
1181,1261.74,39,9,151,39,Read,7,11.2
1182,1263.5,113,6,39,113,Write,1,7.4
1183,1264.49,187,9,113,187,Write,7,7.4
1184,1264.81,151,8,187,151,Write,1,3.6
1185,1265.62,162,2,151,162,Write,5,1.1
1186,1266.55,31,7,162,31,Read,6,13.1
1187,1268.28,197,7,31,197,Write,5,16.6
1188,1269.51,25,1,197,25,Read,2,17.2
1189,1271.09,101,6,25,101,Write,4,7.6
1190,1271.68,67,4,101,67,Write,9,3.4
1191,1272.72,15,7,67,15,Write,8,5.2
1192,1273.21,14,5,15,14,Read,7,0.1
1193,1275.03,135,2,14,135,Read,8,12.1
1194,1276.23,71,7,135,71,Write,4,6.4
1195,1276.93,138,6,71,138,Read,8,6.7
1196,1277.59,186,5,138,186,Write,8,4.8
1197,1278.13,148,8,186,148,Read,7,3.8
1198,1279.23,168,10,148,168,Write,9,2
1199,1280.67,119,4,168,119,Read,6,4.9
1200,1281.07,59,2,119,59,Read,7,6
